1	0	0.903088	0.271512	0.73378	0.960799	0

0	0	0.903088	0.509861	0.854299	0.829024	0
1	0	0.903088	0.903088	0.854299	0.886269	0

0	0	0.903088	0.773003	0.000819903	0	0
1	0	0.903088	0.903088	0.000819903	0.0854266	0

0	0	0.903088	0.271512	0	0	0.318088
1	0	0.903088	0.331808	0	0.815395	0.318088

0	0	0.903088	0.210982	0.0269242	0	0
1	0	0.903088	0.271512	0.0269242	0.654472	0

0	0	0.903088	0.339873	0.903644	0.886269	0
1	0	0.903088	0.903088	0.903644	0.926692	0

0	0	0.903088	0.339873	0	0	0.345842
1	0	0.903088	0.773003	0	0.0854266	0.345842

0	0	0.903088	0.509861	0	0.395629	0.656259
1	0	0.903088	0.903088	0	0.558002	0.656259

0	0	0.903088	0.339873	0.0962947	0.0854266	0
1	0	0.903088	0.903088	0.0962947	0.123176	0

0	0	0.903088	0.339873	0	0.903644	0.375097
1	0	0.903088	0.903088	0	0.926692	0.375097

0	0	0.903088	0.271512	0	0	0.309623
1	0	0.903088	0.318088	0	0.815395	0.309623

0	0	0.903088	0.0368874	0	0.501159	0.11595
1	0	0.903088	0.210982	0	0.654472	0.11595

0	0	0.903088	0.811678	0.626519	0.558002	0
1	0	0.903088	0.903088	0.626519	0.829024	0

0	0	0.903088	0.915452	0	0.276784	0.985256
1	0	0.903088	1	0	1	0.985256

0	0	0.903088	0.903888	0	0.150973	0.994854
1	0	0.903088	1	0	0.276784	0.994854

0	0	0.903088	0.0368874	0	0.73378	0.108349
1	0	0.903088	0.271512	0	0.960799	0.108349

0	0	0.903088	0.339873	0.273504	0.241449	0
1	0	0.903088	0.509861	0.273504	0.886269	0

0	0	0.903088	0.509861	0.355269	0.241449	0
1	0	0.903088	0.66196	0.355269	0.373759	0

0	0	0.903088	0.210982	0.242044	0.0269242	0
1	0	0.903088	0.271512	0.242044	0.654472	0

0	0	0.903088	0.0368874	0	0.501159	0.0822355
1	0	0.903088	0.11595	0	0.654472	0.0822355

0	0	0.903088	0.656259	0	0.395629	0.815584
1	0	0.903088	0.903088	0	0.558002	0.815584

0	0	0.903088	0.339873	0	0.123176	0.541268
1	0	0.903088	0.903088	0	0.216245	0.541268

0	0	0.903088	0.339873	0	0.216245	0.577825
1	0	0.903088	0.903088	0	0.241449	0.577825

0	0	0.903088	0.915452	0.657313	0.276784	0
1	0	0.903088	0.985256	0.657313	1	0

0	0	0.903088	0.339873	0.217985	0.216245	0
1	0	0.903088	0.577825	0.217985	0.241449	0

0	0	0.903088	0.0368874	0.183709	0	0
1	0	0.903088	0.210982	0.183709	0.501159	0

0	0	0.903088	0.915452	0	0.657313	0.956989
1	0	0.903088	0.985256	0	1	0.956989

0	0	0.903088	0.0368874	0	0	0.146509
1	0	0.903088	0.210982	0	0.183709	0.146509

0	0	0.903088	0.339873	0.0997119	0.0962947	0
1	0	0.903088	0.903088	0.0997119	0.123176	0

0	0	0.903088	0.0368874	0	0.73378	0.0585612
1	0	0.903088	0.108349	0	0.960799	0.0585612

0	0	0.903088	0.903888	0	0	0.96118
1	0	0.903088	1	0	0.150973	0.96118

0	0	0.903088	0.375097	0.921084	0.903644	0
1	0	0.903088	0.903088	0.921084	0.926692	0

0	0	0.903088	0.271512	0	0	0.28414
1	0	0.903088	0.309623	0	0.815395	0.28414

0	0	0.903088	0.509861	0.683683	0.558002	0
1	0	0.903088	0.811678	0.683683	0.829024	0

0	0	0.903088	0.663186	0	0.241449	0.724262
1	0	0.903088	0.903088	0	0.373759	0.724262

0	0	0.903088	0.220019	0.995578	0.960799	0
1	0	0.903088	0.762102	0.995578	1	0

0	0	0.903088	0.0368874	0.0816058	0	0
1	0	0.903088	0.146509	0.0816058	0.183709	0

0	0	0.903088	0.375097	0.9104	0.903644	0
1	0	0.903088	0.903088	0.9104	0.921084	0

0	0	0.903088	0.210982	0.19039	0.0269242	0
1	0	0.903088	0.271512	0.19039	0.242044	0

0	0	0.903088	0.509861	0.625933	0.558002	0
1	0	0.903088	0.811678	0.625933	0.683683	0

0	0	0.903088	0.656259	0.493893	0.395629	0
1	0	0.903088	0.815584	0.493893	0.558002	0

0	0	0.903088	0.339873	0	0.273504	0.450211
1	0	0.903088	0.509861	0	0.886269	0.450211

0	0	0.903088	0.345842	0.0544741	0	0
1	0	0.903088	0.773003	0.0544741	0.0854266	0

0	0	0.903088	0.915452	0	0.276784	0.965505
1	0	0.903088	0.985256	0	0.657313	0.965505

0	0	0.903088	0.339873	0.0918604	0.0854266	0
1	0	0.903088	0.903088	0.0918604	0.0962947	0

0	0	0.903088	0.762102	0	0.960799	0.853718
1	0	0.903088	0.903088	0	1	0.853718

0	0	0.903088	0.108349	0.939346	0.73378	0
1	0	0.903088	0.271512	0.939346	0.960799	0

0	0	0.903088	0.656259	0.446959	0.395629	0
1	0	0.903088	0.815584	0.446959	0.493893	0

0	0	0.903088	0.773003	0.0548099	0.000819903	0
1	0	0.903088	0.903088	0.0548099	0.0854266	0

0	0	0.903088	0.815584	0	0.395629	0.85764
1	0	0.903088	0.903088	0	0.558002	0.85764

0	0	0.903088	0.773003	0	0.000819903	0.841598
1	0	0.903088	0.903088	0	0.0548099	0.841598

0	0	0.903088	0.339873	0.831803	0.273504	0
1	0	0.903088	0.450211	0.831803	0.886269	0

0	0	0.903088	0.0368874	0	0.183709	0.116245
1	0	0.903088	0.210982	0	0.501159	0.116245

0	0	0.903088	0.108349	0.808492	0.73378	0
1	0	0.903088	0.271512	0.808492	0.939346	0

0	0	0.903088	0.339873	0.64062	0.273504	0
1	0	0.903088	0.450211	0.64062	0.831803	0

0	0	0.903088	0.210982	0.464153	0.242044	0
1	0	0.903088	0.271512	0.464153	0.654472	0

0	0	0.903088	0.339873	0.89606	0.886269	0
1	0	0.903088	0.903088	0.89606	0.903644	0

0	0	0.903088	0.903888	0	0	0.905242
1	0	0.903088	0.96118	0	0.150973	0.905242

0	0	0.903088	0.345842	0.014335	0	0
1	0	0.903088	0.773003	0.014335	0.0544741	0

0	0	0.903088	0.339873	0.464338	0.273504	0
1	0	0.903088	0.450211	0.464338	0.64062	0

0	0	0.903088	0.815584	0.474564	0.395629	0
1	0	0.903088	0.85764	0.474564	0.558002	0

0	0	0.903088	0.339873	0	0.64062	0.441413
1	0	0.903088	0.450211	0	0.831803	0.441413

0	0	0.903088	0.509861	0.292222	0.241449	0
1	0	0.903088	0.66196	0.292222	0.355269	0

0	0	0.903088	0.509861	0	0.395629	0.540508
1	0	0.903088	0.656259	0	0.558002	0.540508

0	0	0.903088	0.509861	0.272552	0.241449	0
1	0	0.903088	0.66196	0.272552	0.292222	0

0	0	0.903088	0.903888	0.220007	0.150973	0
1	0	0.903088	0.994854	0.220007	0.276784	0

0	0	0.903088	0.956989	0.673181	0.657313	0
1	0	0.903088	0.985256	0.673181	1	0

0	0	0.903088	0.0368874	0.00324569	0	0
1	0	0.903088	0.146509	0.00324569	0.0816058	0

0	0	0.903088	0.0368874	0.729461	0.654472	0
1	0	0.903088	0.271512	0.729461	0.73378	0

0	0	0.903088	0.339873	0.630894	0.464338	0
1	0	0.903088	0.450211	0.630894	0.64062	0

0	0	0.903088	0.339873	0	0.64062	0.425303
1	0	0.903088	0.441413	0	0.831803	0.425303

0	0	0.903088	0.509861	0.791441	0.683683	0
1	0	0.903088	0.811678	0.791441	0.829024	0

0	0	0.903088	0.509861	0	0.625933	0.782199
1	0	0.903088	0.811678	0	0.683683	0.782199

0	0	0.903088	0.541268	0	0.123176	0.664921
1	0	0.903088	0.903088	0	0.216245	0.664921

0	0	0.903088	0	0	0	0.0193406
1	0	0.903088	0.0368874	0	1	0.0193406

0	0	0.903088	0.509861	0	0.683683	0.788065
1	0	0.903088	0.811678	0	0.791441	0.788065

0	0	0.903088	0.450211	0.402009	0.273504	0
1	0	0.903088	0.509861	0.402009	0.886269	0

0	0	0.903088	0.108349	0	0.808492	0.217226
1	0	0.903088	0.271512	0	0.939346	0.217226

0	0	0.903088	0.509861	0	0.272552	0.615721
1	0	0.903088	0.66196	0	0.292222	0.615721

0	0	0.903088	0.339873	0	0.217985	0.361624
1	0	0.903088	0.577825	0	0.241449	0.361624

0	0	0.903088	0.509861	0.855181	0.854299	0
1	0	0.903088	0.903088	0.855181	0.886269	0

0	0	0.903088	0.217226	0	0.808492	0.220108
1	0	0.903088	0.271512	0	0.939346	0.220108

0	0	0.903088	0.450211	0.548267	0.402009	0
1	0	0.903088	0.509861	0.548267	0.886269	0

0	0	0.903088	0.0585612	0.748036	0.73378	0
1	0	0.903088	0.108349	0.748036	0.960799	0

0	0	0.903088	0.0368874	0.998332	0.960799	0
1	0	0.903088	0.220019	0.998332	1	0

0	0	0.903088	0.339873	0.418507	0.273504	0
1	0	0.903088	0.450211	0.418507	0.464338	0

0	0	0.903088	0.339873	0.1396	0.123176	0
1	0	0.903088	0.541268	0.1396	0.216245	0

0	0	0.903088	0.509861	0	0.683683	0.654099
1	0	0.903088	0.788065	0	0.791441	0.654099

0	0	0.903088	0.540508	0.483214	0.395629	0
1	0	0.903088	0.656259	0.483214	0.558002	0

0	0	0.903088	0.540508	0	0.483214	0.576647
1	0	0.903088	0.656259	0	0.558002	0.576647

0	0	0.903088	0.331808	0	0	0.332976
1	0	0.903088	0.339873	0	0.960799	0.332976

0	0	0.903088	0.210982	0.533584	0.464153	0
1	0	0.903088	0.271512	0.533584	0.654472	0

0	0	0.903088	0.339873	0.243946	0.241449	0
1	0	0.903088	0.509861	0.243946	0.273504	0

0	0	0.903088	0.450211	0	0.548267	0.500506
1	0	0.903088	0.509861	0	0.886269	0.500506

0	0	0.903088	0.339873	0.0950423	0.0918604	0
1	0	0.903088	0.903088	0.0950423	0.0962947	0

0	0	0.903088	0.339873	0	0.464338	0.388839
1	0	0.903088	0.450211	0	0.630894	0.388839

0	0	0.903088	0.345842	0	0.014335	0.433059
1	0	0.903088	0.773003	0	0.0544741	0.433059

0	0	0.903088	0.332976	0	0	0.334201
1	0	0.903088	0.339873	0	0.960799	0.334201

0	0	0.903088	0.108349	0.801849	0.73378	0
1	0	0.903088	0.271512	0.801849	0.808492	0

0	0	0.903088	0.220108	0.913953	0.808492	0
1	0	0.903088	0.271512	0.913953	0.939346	0

0	0	0.903088	0.450211	0.800949	0.548267	0
1	0	0.903088	0.500506	0.800949	0.886269	0

0	0	0.903088	0.339873	0.19752	0.1396	0
1	0	0.903088	0.541268	0.19752	0.216245	0

0	0	0.903088	0.339873	0.0894588	0.0854266	0
1	0	0.903088	0.903088	0.0894588	0.0918604	0

0	0	0.903088	0.339873	0.314292	0.273504	0
1	0	0.903088	0.450211	0.314292	0.418507	0

0	0	0.903088	0.811678	0	0.626519	0.902784
1	0	0.903088	0.903088	0	0.829024	0.902784

0	0	0.903088	0.339873	0.0950731	0.0950423	0
1	0	0.903088	0.903088	0.0950731	0.0962947	0

0	0	0.903088	0.654099	0.699863	0.683683	0
1	0	0.903088	0.788065	0.699863	0.791441	0

0	0	0.903088	0.345842	0.0813224	0.0544741	0
1	0	0.903088	0.773003	0.0813224	0.0854266	0

0	0	0.903088	0.0368874	0	0.183709	0.111554
1	0	0.903088	0.116245	0	0.501159	0.111554

0	0	0.903088	0.0368874	0.115208	0.0816058	0
1	0	0.903088	0.146509	0.115208	0.183709	0

0	0	0.903088	0.0368874	0	0.654472	0.0922867
1	0	0.903088	0.271512	0	0.729461	0.0922867

0	0	0.903088	0.146509	0.0774039	0	0
1	0	0.903088	0.210982	0.0774039	0.183709	0

0	0	0.903088	0.654099	0.76736	0.699863	0
1	0	0.903088	0.788065	0.76736	0.791441	0

0	0	0.903088	0.915452	0.632783	0.276784	0
1	0	0.903088	0.965505	0.632783	0.657313	0

0	0	0.903088	0.0368874	0.965206	0.960799	0
1	0	0.903088	0.220019	0.965206	0.998332	0

0	0	0.903088	0.509861	0	0.683683	0.530573
1	0	0.903088	0.654099	0	0.791441	0.530573

0	0	0.903088	0.271512	0.552225	0	0
1	0	0.903088	0.28414	0.552225	0.815395	0

0	0	0.903088	0.509861	0.871409	0.855181	0
1	0	0.903088	0.903088	0.871409	0.886269	0

0	0	0.903088	0.116245	0.398193	0.183709	0
1	0	0.903088	0.210982	0.398193	0.501159	0

0	0	0.903088	0.815584	0.456013	0.395629	0
1	0	0.903088	0.85764	0.456013	0.474564	0

0	0	0.903088	0.339873	0.482464	0.464338	0
1	0	0.903088	0.388839	0.482464	0.630894	0

0	0	0.903088	0.0822355	0	0.501159	0.110624
1	0	0.903088	0.11595	0	0.654472	0.110624

0	0	0.903088	0.903888	0.209521	0.150973	0
1	0	0.903088	0.994854	0.209521	0.220007	0

0	0	0.903088	0.28414	0.810061	0	0
1	0	0.903088	0.309623	0.810061	0.815395	0

0	0	0.903088	0.656259	0	0.493893	0.733284
1	0	0.903088	0.815584	0	0.558002	0.733284

0	0	0.903088	0.654099	0.749685	0.699863	0
1	0	0.903088	0.788065	0.749685	0.76736	0

0	0	0.903088	0.500506	0.819391	0.548267	0
1	0	0.903088	0.509861	0.819391	0.886269	0

0	0	0.903088	0.433059	0	0.014335	0.649214
1	0	0.903088	0.773003	0	0.0544741	0.649214

0	0	0.903088	0.339873	0.877561	0.831803	0
1	0	0.903088	0.450211	0.877561	0.886269	0

0	0	0.903088	0.0368874	0.448318	0.183709	0
1	0	0.903088	0.111554	0.448318	0.501159	0

0	0	0.903088	0.210982	0	0.464153	0.220199
1	0	0.903088	0.271512	0	0.533584	0.220199

0	0	0.903088	0.108349	0	0.73378	0.202453
1	0	0.903088	0.271512	0	0.801849	0.202453

0	0	0.903088	0.220019	0	0.960799	0.411041
1	0	0.903088	0.762102	0	0.995578	0.411041

0	0	0.903088	0.339873	0.563982	0.482464	0
1	0	0.903088	0.388839	0.563982	0.630894	0

0	0	0.903088	0.905242	0	0	0.954524
1	0	0.903088	0.96118	0	0.150973	0.954524

0	0	0.903088	0.0368874	0.364546	0.183709	0
1	0	0.903088	0.111554	0.364546	0.448318	0

0	0	0.903088	0.509861	0.861681	0.855181	0
1	0	0.903088	0.903088	0.861681	0.871409	0

0	0	0.903088	0.656259	0	0.493893	0.695602
1	0	0.903088	0.733284	0	0.558002	0.695602

0	0	0.903088	0.116245	0	0.398193	0.127185
1	0	0.903088	0.210982	0	0.501159	0.127185

0	0	0.903088	0.965505	0.303092	0.276784	0
1	0	0.903088	0.985256	0.303092	0.657313	0

0	0	0.903088	0.788065	0	0.683683	0.790801
1	0	0.903088	0.811678	0	0.791441	0.790801

0	0	0.903088	0.339873	0	0.926692	0.887253
1	0	0.903088	0.903088	0	0.960799	0.887253

0	0	0.903088	0.110624	0.541782	0.501159	0
1	0	0.903088	0.11595	0.541782	0.654472	0

0	0	0.903088	0.339873	0	0.64062	0.407005
1	0	0.903088	0.425303	0	0.831803	0.407005

0	0	0.903088	0.509861	0	0.791441	0.515063
1	0	0.903088	0.811678	0	0.829024	0.515063

0	0	0.903088	0.540508	0	0.483214	0.573063
1	0	0.903088	0.576647	0	0.558002	0.573063

0	0	0.903088	0.210982	0.301478	0.242044	0
1	0	0.903088	0.271512	0.301478	0.464153	0

0	0	0.903088	0.318088	0	0	0.331602
1	0	0.903088	0.331808	0	0.815395	0.331602

0	0	0.903088	0.339873	0.749353	0.64062	0
1	0	0.903088	0.407005	0.749353	0.831803	0

0	0	0.903088	0.0193406	0	0	0.0214183
1	0	0.903088	0.0368874	0	1	0.0214183

0	0	0.903088	0.509861	0.682737	0.625933	0
1	0	0.903088	0.782199	0.682737	0.683683	0

0	0	0.903088	0.0368874	0	0.364546	0.102343
1	0	0.903088	0.111554	0	0.448318	0.102343

0	0	0.903088	0.28414	0	0	0.302954
1	0	0.903088	0.309623	0	0.810061	0.302954

0	0	0.903088	0.0585612	0.913017	0.748036	0
1	0	0.903088	0.108349	0.913017	0.960799	0

0	0	0.903088	0.210982	0	0.242044	0.261414
1	0	0.903088	0.271512	0	0.301478	0.261414

0	0	0.903088	0.0368874	0	0.501159	0.0492034
1	0	0.903088	0.0822355	0	0.654472	0.0492034

0	0	0.903088	0.309623	0.525766	0	0
1	0	0.903088	0.318088	0.525766	0.815395	0

0	0	0.903088	0.815584	0	0.474564	0.824612
1	0	0.903088	0.85764	0	0.558002	0.824612

0	0	0.903088	0.577825	0	0.216245	0.767113
1	0	0.903088	0.903088	0	0.241449	0.767113

0	0	0.903088	0.96118	0.00415422	0	0
1	0	0.903088	1	0.00415422	0.150973	0

0	0	0.903088	0.345842	0	0.0544741	0.394094
1	0	0.903088	0.773003	0	0.0813224	0.394094

0	0	0.903088	0.541268	0	0.123176	0.550973
1	0	0.903088	0.664921	0	0.216245	0.550973

0	0	0.903088	0.0585612	0.790187	0.748036	0
1	0	0.903088	0.108349	0.790187	0.913017	0

0	0	0.903088	0.815584	0	0.395629	0.855118
1	0	0.903088	0.85764	0	0.456013	0.855118

0	0	0.903088	0.220108	0	0.808492	0.253238
1	0	0.903088	0.271512	0	0.913953	0.253238

0	0	0.903088	0.0585612	0.845574	0.790187	0
1	0	0.903088	0.108349	0.845574	0.913017	0

0	0	0.903088	0.108349	0.762893	0.73378	0
1	0	0.903088	0.202453	0.762893	0.801849	0

0	0	0.903088	0.915452	0	0.276784	0.943706
1	0	0.903088	0.965505	0	0.632783	0.943706

0	0	0.903088	0.0368874	0	0.00324569	0.0382809
1	0	0.903088	0.146509	0	0.0816058	0.0382809

0	0	0.903088	0.664921	0	0.123176	0.670423
1	0	0.903088	0.903088	0	0.216245	0.670423

0	0	0.903088	0.0382809	0	0.00324569	0.0593446
1	0	0.903088	0.146509	0	0.0816058	0.0593446

0	0	0.903088	0.656259	0	0.446959	0.791019
1	0	0.903088	0.815584	0	0.493893	0.791019

0	0	0.903088	0.0368874	0.177094	0.115208	0
1	0	0.903088	0.146509	0.177094	0.183709	0

0	0	0.903088	0.210982	0	0.301478	0.260163
1	0	0.903088	0.271512	0	0.464153	0.260163

0	0	0.903088	0	0.134255	0	0
1	0	0.903088	0.0193406	0.134255	1	0

0	0	0.903088	0.339873	0	0.926692	0.870166
1	0	0.903088	0.887253	0	0.960799	0.870166

0	0	0.903088	0.339873	0.548986	0.482464	0
1	0	0.903088	0.388839	0.548986	0.563982	0

0	0	0.903088	0.102343	0	0.364546	0.111406
1	0	0.903088	0.111554	0	0.448318	0.111406

0	0	0.903088	0.550973	0.175529	0.123176	0
1	0	0.903088	0.664921	0.175529	0.216245	0

0	0	0.903088	0.339873	0.894283	0.886269	0
1	0	0.903088	0.903088	0.894283	0.89606	0

0	0	0.903088	0.0922867	0.688381	0.654472	0
1	0	0.903088	0.271512	0.688381	0.729461	0

0	0	0.903088	0.500506	0	0.548267	0.508715
1	0	0.903088	0.509861	0	0.819391	0.508715

0	0	0.903088	0.509861	0.630299	0.625933	0
1	0	0.903088	0.782199	0.630299	0.682737	0

0	0	0.903088	0.345842	0.0415927	0.014335	0
1	0	0.903088	0.433059	0.0415927	0.0544741	0

0	0	0.903088	0.339873	0.251753	0.243946	0
1	0	0.903088	0.509861	0.251753	0.273504	0

0	0	0.903088	0.915452	0	0.276784	0.931874
1	0	0.903088	0.943706	0	0.632783	0.931874

0	0	0.903088	0.903888	0	0.276784	0.915003
1	0	0.903088	0.915452	0	1	0.915003

0	0	0.903088	0.28414	0	0	0.300796
1	0	0.903088	0.302954	0	0.810061	0.300796

0	0	0.903088	0.0368874	0	0.364546	0.0498233
1	0	0.903088	0.102343	0	0.448318	0.0498233

0	0	0.903088	0.656259	0.44442	0.395629	0
1	0	0.903088	0.815584	0.44442	0.446959	0

0	0	0.903088	0.318088	0.216458	0	0
1	0	0.903088	0.331602	0.216458	0.815395	0

0	0	0.903088	0.577825	0	0.216245	0.693083
1	0	0.903088	0.767113	0	0.241449	0.693083

0	0	0.903088	0.724262	0	0.241449	0.78196
1	0	0.903088	0.903088	0	0.373759	0.78196

0	0	0.903088	0.96118	0.0990777	0.00415422	0
1	0	0.903088	1	0.0990777	0.150973	0

0	0	0.903088	0.108349	0.815978	0.808492	0
1	0	0.903088	0.217226	0.815978	0.939346	0

0	0	0.903088	0.0368874	0.000851602	0	0
1	0	0.903088	0.146509	0.000851602	0.00324569	0

0	0	0.903088	0.0368874	0	0.183709	0.0507729
1	0	0.903088	0.111554	0	0.364546	0.0507729

0	0	0.903088	0.540508	0	0.483214	0.56604
1	0	0.903088	0.573063	0	0.558002	0.56604

0	0	0.903088	0.339873	0	0.251753	0.392948
1	0	0.903088	0.509861	0	0.273504	0.392948

0	0	0.903088	0.0922867	0.659181	0.654472	0
1	0	0.903088	0.271512	0.659181	0.688381	0

0	0	0.903088	0.811678	0.558962	0.558002	0
1	0	0.903088	0.903088	0.558962	0.626519	0

0	0	0.903088	0.0492034	0.604282	0.501159	0
1	0	0.903088	0.0822355	0.604282	0.654472	0

0	0	0.903088	0.0585612	0	0.790187	0.0716847
1	0	0.903088	0.108349	0	0.845574	0.0716847

0	0	0.903088	0.339873	0.295802	0.273504	0
1	0	0.903088	0.450211	0.295802	0.314292	0

0	0	0.903088	0.903888	0	0.276784	0.912205
1	0	0.903088	0.915003	0	1	0.912205

0	0	0.903088	0.663186	0	0.241449	0.700422
1	0	0.903088	0.724262	0	0.373759	0.700422

0	0	0.903088	0.375097	0	0.921084	0.568619
1	0	0.903088	0.903088	0	0.926692	0.568619

0	0	0.903088	0.339873	0	0.314292	0.423979
1	0	0.903088	0.450211	0	0.418507	0.423979

0	0	0.903088	0.670423	0.165033	0.123176	0
1	0	0.903088	0.903088	0.165033	0.216245	0

0	0	0.903088	0.656259	0	0.446959	0.758783
1	0	0.903088	0.791019	0	0.493893	0.758783

0	0	0.903088	0.509861	0.36548	0.355269	0
1	0	0.903088	0.66196	0.36548	0.373759	0

0	0	0.903088	0.509861	0.385314	0.373759	0
1	0	0.903088	0.903088	0.385314	0.395629	0

0	0	0.903088	0.127185	0.451446	0.398193	0
1	0	0.903088	0.210982	0.451446	0.501159	0

0	0	0.903088	0.0368874	0	0.654472	0.0783343
1	0	0.903088	0.0922867	0	0.729461	0.0783343

0	0	0.903088	0.339873	0.442843	0.418507	0
1	0	0.903088	0.450211	0.442843	0.464338	0

0	0	0.903088	0.127185	0.40505	0.398193	0
1	0	0.903088	0.210982	0.40505	0.451446	0

0	0	0.903088	0.0593446	0.0484141	0.00324569	0
1	0	0.903088	0.146509	0.0484141	0.0816058	0

0	0	0.903088	0.56604	0.483852	0.483214	0
1	0	0.903088	0.573063	0.483852	0.558002	0

0	0	0.903088	0.116245	0	0.183709	0.206528
1	0	0.903088	0.210982	0	0.398193	0.206528

0	0	0.903088	0.905242	0.0659687	0	0
1	0	0.903088	0.954524	0.0659687	0.150973	0

0	0	0.903088	0.515063	0	0.791441	0.714424
1	0	0.903088	0.811678	0	0.829024	0.714424

0	0	0.903088	0.11595	0.596029	0.501159	0
1	0	0.903088	0.210982	0.596029	0.654472	0

0	0	0.903088	0.663186	0	0.241449	0.688304
1	0	0.903088	0.700422	0	0.373759	0.688304

0	0	0.903088	0.331808	0.560988	0	0
1	0	0.903088	0.332976	0.560988	0.960799	0

0	0	0.903088	0.905242	0	0.0659687	0.942513
1	0	0.903088	0.954524	0	0.150973	0.942513

0	0	0.903088	0.28414	0	0	0.300245
1	0	0.903088	0.300796	0	0.810061	0.300245

0	0	0.903088	0.375097	0	0.9104	0.797707
1	0	0.903088	0.903088	0	0.921084	0.797707

0	0	0.903088	0.931874	0.513962	0.276784	0
1	0	0.903088	0.943706	0.513962	0.632783	0

0	0	0.903088	0.509861	0.289897	0.272552	0
1	0	0.903088	0.615721	0.289897	0.292222	0

0	0	0.903088	0.210982	0	0.533584	0.220168
1	0	0.903088	0.271512	0	0.654472	0.220168

0	0	0.903088	0.339873	0	0.749353	0.402467
1	0	0.903088	0.407005	0	0.831803	0.402467

0	0	0.903088	0.773003	0.0112069	0.000819903	0
1	0	0.903088	0.841598	0.0112069	0.0548099	0

0	0	0.903088	0.220019	0	0.960799	0.268991
1	0	0.903088	0.411041	0	0.995578	0.268991

0	0	0.903088	0.915452	0	0.276784	0.918408
1	0	0.903088	0.931874	0	0.632783	0.918408

0	0	0.903088	0	0.513859	0.134255	0
1	0	0.903088	0.0193406	0.513859	1	0

0	0	0.903088	0.724262	0	0.241449	0.751441
